=== Font Debug Output (PID: 85407) ===
Total fonts: 981

  42: Maple Mono NF | /Library/Fonts/Nix Fonts/sj86cycik4gzvs056m0j9f3ngshjc1mx-MapleMono-NF-CN-7.6/share/fonts/truetype/MapleMono-NF-CN-SemiBold.ttf | idx=0 | Normal-600-FontStretch(1000)
  43: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=0 | Normal-400-FontStretch(1000)
  44: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=1 | Normal-400-FontStretch(1000)
  45: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=2 | Normal-500-FontStretch(1000)
  46: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=3 | Normal-500-FontStretch(1000)
  47: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=4 | Normal-600-FontStretch(1000)
  48: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=5 | Normal-600-FontStretch(1000)
  49: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=6 | Normal-700-FontStretch(1000)
  50: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=7 | Normal-700-FontStretch(1000)
  51: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=8 | Normal-300-FontStretch(1000)
  52: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=9 | Normal-300-FontStretch(1000)
  53: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=10 | Normal-100-FontStretch(1000)
  54: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=11 | Normal-100-FontStretch(1000)
  55: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=12 | Normal-200-FontStretch(1000)
  56: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=13 | Normal-200-FontStretch(1000)
  57: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=14 | Normal-800-FontStretch(1000)
  58: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=15 | Normal-800-FontStretch(1000)
  59: Apple SD Gothic Neo | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=16 | Normal-900-FontStretch(1000)
  60: Apple SD Gothic NeoI | /System/Library/Fonts/AppleSDGothicNeo.ttc | idx=17 | Normal-900-FontStretch(1000)
  61: Menlo | /System/Library/Fonts/Menlo.ttc | idx=0 | Normal-400-FontStretch(1000)
  62: Menlo | /System/Library/Fonts/Menlo.ttc | idx=1 | Normal-700-FontStretch(1000)
  63: Menlo | /System/Library/Fonts/Menlo.ttc | idx=2 | Italic-400-FontStretch(1000)
  64: Menlo | /System/Library/Fonts/Menlo.ttc | idx=3 | Italic-700-FontStretch(1000)
  65: Heiti TC | /System/Library/Fonts/STHeiti Medium.ttc | idx=0 | Normal-400-FontStretch(1000)
  66: Heiti SC | /System/Library/Fonts/STHeiti Medium.ttc | idx=1 | Normal-400-FontStretch(1000)
  67: Symbol | /System/Library/Fonts/Symbol.ttf | idx=0 | Normal-400-FontStretch(1000)
  68: Geneva | /System/Library/Fonts/Geneva.ttf | idx=0 | Normal-400-FontStretch(1000)
  69: Hiragino Sans GB | /System/Library/Fonts/Hiragino Sans GB.ttc | idx=0 | Normal-300-FontStretch(1000)
  70: Hiragino Sans GB Interface | /System/Library/Fonts/Hiragino Sans GB.ttc | idx=1 | Normal-300-FontStretch(1000)
  71: Hiragino Sans GB | /System/Library/Fonts/Hiragino Sans GB.ttc | idx=2 | Normal-600-FontStretch(1000)
  72: Hiragino Sans GB Interface | /System/Library/Fonts/Hiragino Sans GB.ttc | idx=3 | Normal-600-FontStretch(1000)
  73: LastResort | /System/Library/Fonts/LastResort.otf | idx=0 | Normal-400-FontStretch(1000)
  74: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=0 | Normal-900-FontStretch(1000)
  75: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=1 | Normal-700-FontStretch(1000)
  76: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=2 | Normal-800-FontStretch(1000)
  77: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=3 | Normal-200-FontStretch(1000)
  78: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=4 | Normal-300-FontStretch(1000)
  79: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=5 | Normal-500-FontStretch(1000)
  80: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=6 | Normal-400-FontStretch(1000)
  81: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=7 | Normal-600-FontStretch(1000)
  82: Noto Serif Myanmar | /System/Library/Fonts/NotoSerifMyanmar.ttc | idx=8 | Normal-100-FontStretch(1000)
  83: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=0 | Normal-400-FontStretch(1000)
  84: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=1 | Normal-700-FontStretch(1000)
  85: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=2 | Italic-400-FontStretch(1000)
  86: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=3 | Italic-700-FontStretch(1000)
  87: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=4 | Normal-700-FontStretch(750)
  88: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=5 | Normal-100-FontStretch(1000)
  89: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=6 | Italic-100-FontStretch(1000)
  90: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=7 | Normal-300-FontStretch(1000)
  91: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=8 | Italic-300-FontStretch(1000)
  92: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=9 | Normal-900-FontStretch(750)
  93: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=10 | Normal-500-FontStretch(1000)
  94: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=11 | Italic-500-FontStretch(1000)
  95: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=12 | Normal-200-FontStretch(1000)
  96: Helvetica Neue | /System/Library/Fonts/HelveticaNeue.ttc | idx=13 | Italic-200-FontStretch(1000)
  97: SF NS Mono | /System/Library/Fonts/SFNSMono.ttf | idx=0 | Normal-295-FontStretch(1000)
  98: Hiragino Sans | /System/Library/Fonts/ヒラギノ角ゴシック W8.ttc | idx=0 | Normal-800-FontStretch(1000)
  99: Hiragino Kaku Gothic Interface | /System/Library/Fonts/ヒラギノ角ゴシック W8.ttc | idx=1 | Normal-800-FontStretch(1000)
 100: Hiragino Kaku Gothic Std | /System/Library/Fonts/ヒラギノ角ゴシック W8.ttc | idx=2 | Normal-800-FontStretch(1000)
 101: Hiragino Kaku Gothic StdN | /System/Library/Fonts/ヒラギノ角ゴシック W8.ttc | idx=3 | Normal-800-FontStretch(1000)
 102: Noteworthy | /System/Library/Fonts/Noteworthy.ttc | idx=0 | Normal-300-FontStretch(1000)
 103: Noteworthy | /System/Library/Fonts/Noteworthy.ttc | idx=1 | Normal-700-FontStretch(1000)
 104: Noto Sans Oriya | /System/Library/Fonts/NotoSansOriya.ttc | idx=0 | Normal-400-FontStretch(1000)
 105: Noto Sans Oriya | /System/Library/Fonts/NotoSansOriya.ttc | idx=1 | Normal-700-FontStretch(1000)
 106: Hiragino Sans | /System/Library/Fonts/ヒラギノ角ゴシック W9.ttc | idx=0 | Normal-900-FontStretch(1000)
 107: Hiragino Kaku Gothic Interface | /System/Library/Fonts/ヒラギノ角ゴシック W9.ttc | idx=1 | Normal-900-FontStretch(1000)
 108: ThonburiUI | /System/Library/Fonts/ThonburiUI.ttc | idx=0 | Normal-400-FontStretch(1000)
 109: ThonburiUIWatch | /System/Library/Fonts/ThonburiUI.ttc | idx=1 | Normal-400-FontStretch(1000)
 110: SF Georgian | /System/Library/Fonts/SFGeorgian.ttf | idx=0 | Normal-400-FontStretch(500)
 111: SF Hebrew | /System/Library/Fonts/SFHebrew.ttf | idx=0 | Normal-400-FontStretch(1000)
 112: Optima | /System/Library/Fonts/Optima.ttc | idx=0 | Normal-400-FontStretch(1000)
 113: Optima | /System/Library/Fonts/Optima.ttc | idx=1 | Normal-700-FontStretch(1000)
 114: Optima | /System/Library/Fonts/Optima.ttc | idx=2 | Italic-400-FontStretch(1000)
 115: Optima | /System/Library/Fonts/Optima.ttc | idx=3 | Italic-700-FontStretch(1000)
 116: Optima | /System/Library/Fonts/Optima.ttc | idx=4 | Normal-900-FontStretch(1000)
 117: Zapf Dingbats | /System/Library/Fonts/ZapfDingbats.ttf | idx=0 | Normal-400-FontStretch(1000)
 118: SF Armenian | /System/Library/Fonts/SFArmenian.ttf | idx=0 | Normal-400-FontStretch(1000)
 119: Apple Braille | /System/Library/Fonts/Apple Braille.ttf | idx=0 | Normal-400-FontStretch(1000)
 120: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=0 | Normal-700-FontStretch(750)
 121: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=1 | Italic-700-FontStretch(750)
 122: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=2 | Normal-600-FontStretch(750)
 123: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=3 | Italic-600-FontStretch(750)
 124: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=4 | Italic-400-FontStretch(750)
 125: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=5 | Normal-500-FontStretch(750)
 126: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=6 | Italic-500-FontStretch(750)
 127: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=7 | Normal-400-FontStretch(750)
 128: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=8 | Normal-900-FontStretch(750)
 129: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=9 | Italic-900-FontStretch(750)
 130: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=10 | Normal-275-FontStretch(750)
 131: Avenir Next | /System/Library/Fonts/Avenir Next Condensed.ttc | idx=11 | Italic-275-FontStretch(750)
 132: Lucida Grande | /System/Library/Fonts/LucidaGrande.ttc | idx=0 | Normal-500-FontStretch(1000)
 133: Lucida Grande | /System/Library/Fonts/LucidaGrande.ttc | idx=1 | Normal-600-FontStretch(1000)
 134: Lucida Grande UI | /System/Library/Fonts/LucidaGrande.ttc | idx=2 | Normal-500-FontStretch(1000)
 135: Lucida Grande UI | /System/Library/Fonts/LucidaGrande.ttc | idx=3 | Normal-600-FontStretch(1000)
 136: Courier | /System/Library/Fonts/Courier.ttc | idx=0 | Normal-400-FontStretch(1000)
 137: Courier | /System/Library/Fonts/Courier.ttc | idx=1 | Normal-400-FontStretch(1000)
 138: Courier | /System/Library/Fonts/Courier.ttc | idx=2 | Oblique-400-FontStretch(1000)
 139: Courier | /System/Library/Fonts/Courier.ttc | idx=3 | Oblique-400-FontStretch(1000)
 140: SF Compact | /System/Library/Fonts/SFCompact.ttf | idx=0 | Normal-900-FontStretch(1000)
 141: Apple Braille | /System/Library/Fonts/Apple Braille Outline 6 Dot.ttf | idx=0 | Normal-400-FontStretch(1000)
 142: Kohinoor Telugu | /System/Library/Fonts/KohinoorTelugu.ttc | idx=0 | Normal-400-FontStretch(1000)
 143: Kohinoor Telugu | /System/Library/Fonts/KohinoorTelugu.ttc | idx=1 | Normal-600-FontStretch(1000)
 144: Kohinoor Telugu | /System/Library/Fonts/KohinoorTelugu.ttc | idx=2 | Normal-500-FontStretch(1000)
 145: Kohinoor Telugu | /System/Library/Fonts/KohinoorTelugu.ttc | idx=3 | Normal-700-FontStretch(1000)
 146: Kohinoor Telugu | /System/Library/Fonts/KohinoorTelugu.ttc | idx=4 | Normal-300-FontStretch(1000)
 147: Apple Braille | /System/Library/Fonts/Apple Braille Pinpoint 6 Dot.ttf | idx=0 | Normal-400-FontStretch(1000)
 148: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=0 | Normal-400-FontStretch(1000)
 149: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=1 | Normal-600-FontStretch(1000)
 150: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=2 | Normal-500-FontStretch(1000)
 151: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=3 | Normal-300-FontStretch(1000)
 152: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=4 | Normal-200-FontStretch(1000)
 153: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=5 | Normal-800-FontStretch(1000)
 154: MuktaMahee | /System/Library/Fonts/MuktaMahee.ttc | idx=6 | Normal-700-FontStretch(1000)
 155: New York | /System/Library/Fonts/NewYork.ttf | idx=0 | Normal-400-FontStretch(1000)
 156: SF NS Mono | /System/Library/Fonts/SFNSMonoItalic.ttf | idx=0 | Italic-295-FontStretch(1000)
 157: SF NS | /System/Library/Fonts/SFNS.ttf | idx=0 | Normal-400-FontStretch(1000)
 158: SF Camera | /System/Library/Fonts/SFCamera.ttf | idx=0 | Normal-400-FontStretch(1000)
 159: Avenir Book | /System/Library/Fonts/Avenir.ttc | idx=0 | Normal-400-FontStretch(1000)
 160: Avenir Book | /System/Library/Fonts/Avenir.ttc | idx=1 | Italic-400-FontStretch(1000)
 161: Avenir | /System/Library/Fonts/Avenir.ttc | idx=2 | Normal-800-FontStretch(1000)
 162: Avenir | /System/Library/Fonts/Avenir.ttc | idx=3 | Italic-800-FontStretch(1000)
 163: Avenir | /System/Library/Fonts/Avenir.ttc | idx=4 | Normal-900-FontStretch(1000)
 164: Avenir | /System/Library/Fonts/Avenir.ttc | idx=5 | Italic-900-FontStretch(1000)
 165: Avenir | /System/Library/Fonts/Avenir.ttc | idx=6 | Normal-300-FontStretch(1000)
 166: Avenir | /System/Library/Fonts/Avenir.ttc | idx=7 | Italic-300-FontStretch(1000)
 167: Avenir | /System/Library/Fonts/Avenir.ttc | idx=8 | Normal-500-FontStretch(1000)
 168: Avenir | /System/Library/Fonts/Avenir.ttc | idx=9 | Italic-500-FontStretch(1000)
 169: Avenir | /System/Library/Fonts/Avenir.ttc | idx=10 | Italic-400-FontStretch(1000)
 170: Avenir | /System/Library/Fonts/Avenir.ttc | idx=11 | Normal-400-FontStretch(1000)
 171: Kohinoor Devanagari | /System/Library/Fonts/Kohinoor.ttc | idx=0 | Normal-400-FontStretch(1000)
 172: Kohinoor Devanagari | /System/Library/Fonts/Kohinoor.ttc | idx=1 | Normal-500-FontStretch(1000)
 173: Kohinoor Devanagari | /System/Library/Fonts/Kohinoor.ttc | idx=2 | Normal-600-FontStretch(1000)
 174: Kohinoor Devanagari | /System/Library/Fonts/Kohinoor.ttc | idx=3 | Normal-700-FontStretch(1000)
 175: Kohinoor Devanagari | /System/Library/Fonts/Kohinoor.ttc | idx=4 | Normal-300-FontStretch(1000)
 176: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=0 | Normal-900-FontStretch(1000)
 177: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=1 | Normal-700-FontStretch(1000)
 178: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=2 | Normal-800-FontStretch(1000)
 179: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=3 | Normal-200-FontStretch(1000)
 180: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=4 | Normal-300-FontStretch(1000)
 181: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=5 | Normal-500-FontStretch(1000)
 182: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=6 | Normal-400-FontStretch(1000)
 183: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=7 | Normal-600-FontStretch(1000)
 184: Noto Sans Myanmar | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=8 | Normal-100-FontStretch(1000)
 185: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=9 | Normal-900-FontStretch(1000)
 186: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=10 | Normal-700-FontStretch(1000)
 187: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=11 | Normal-800-FontStretch(1000)
 188: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=12 | Normal-200-FontStretch(1000)
 189: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=13 | Normal-300-FontStretch(1000)
 190: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=14 | Normal-500-FontStretch(1000)
 191: Noto Sans Zawgyi | /System/Library/Fonts/NotoSansMyanmar.ttc | idx=15 | Normal-400-FontStretch(1000)
